filename,width,height,class,xmin,ymin,xmax,ymax
257.png,344,122,character,170,43,201,88
257.png,344,122,character,204,43,234,90
257.png,344,122,character,248,30,274,72
257.png,344,122,character,274,30,299,73
140.png,470,202,character,75,55,111,114
140.png,470,202,character,115,50,155,117
140.png,470,202,character,157,50,193,123
140.png,470,202,character,193,51,233,130
140.png,470,202,character,235,77,269,133
140.png,470,202,character,275,82,314,141
140.png,470,202,character,332,69,358,126
140.png,470,202,character,360,73,393,136
140.png,470,202,character,393,74,427,133
16.png,292,98,character,31,35,55,66
16.png,292,98,character,59,26,84,64
16.png,292,98,character,85,24,109,64
16.png,292,98,character,110,24,133,66
16.png,292,98,character,139,35,164,68
16.png,292,98,character,166,32,191,64
16.png,292,98,character,197,22,215,56
16.png,292,98,character,217,23,236,55
16.png,292,98,character,237,22,257,51
76.png,270,122,character,26,36,48,72
76.png,270,122,character,55,30,75,76
76.png,270,122,character,79,32,104,78
76.png,270,122,character,107,33,129,82
76.png,270,122,character,132,51,158,87
76.png,270,122,character,159,52,185,90
76.png,270,122,character,197,42,215,79
76.png,270,122,character,216,42,238,82
76.png,270,122,character,238,41,258,83
25.png,378,112,character,48,40,80,83
25.png,378,112,character,80,29,113,83
25.png,378,112,character,113,29,143,85
25.png,378,112,character,144,30,179,86
25.png,378,112,character,181,44,218,86
25.png,378,112,character,220,44,249,87
25.png,378,112,character,261,29,284,72
25.png,378,112,character,285,30,311,70
25.png,378,112,character,312,29,336,68
124.png,438,174,character,56,59,92,120
124.png,438,174,character,97,51,134,118
124.png,438,174,character,136,55,173,126
124.png,438,174,character,178,61,219,133
124.png,438,174,character,220,74,260,137
124.png,438,174,character,260,81,300,143
124.png,438,174,character,320,65,350,120
124.png,438,174,character,350,68,383,127
124.png,438,174,character,383,70,414,131
24.png,400,120,character,61,67,96,116
24.png,400,120,character,102,51,136,109
24.png,400,120,character,141,51,177,104
24.png,400,120,character,180,42,212,99
24.png,400,120,character,221,51,253,92
24.png,400,120,character,258,44,287,92
24.png,400,120,character,303,25,328,65
24.png,400,120,character,330,19,354,61
49.png,422,124,character,29,44,68,98
49.png,422,124,character,69,31,107,94
49.png,422,124,character,109,26,150,92
49.png,422,124,character,152,23,188,90
49.png,422,124,character,198,34,233,89
49.png,422,124,character,234,34,272,86
49.png,422,124,character,287,16,313,67
49.png,422,124,character,314,9,344,63
49.png,422,124,character,343,7,375,62
387.png,550,182,character,36,47,88,117
387.png,550,182,character,89,43,143,123
387.png,550,182,character,143,48,198,125
387.png,550,182,character,198,52,252,134
387.png,550,182,character,253,72,302,140
387.png,550,182,character,304,77,361,143
387.png,550,182,character,377,68,416,127
387.png,550,182,character,414,69,461,129
387.png,550,182,character,459,69,505,132
44.png,392,158,character,60,79,90,126
44.png,392,158,character,96,71,125,126
44.png,392,158,character,130,69,163,124
44.png,392,158,character,163,66,197,121
44.png,392,158,character,204,78,231,123
44.png,392,158,character,235,77,268,121
44.png,392,158,character,281,54,306,105
44.png,392,158,character,306,49,335,108
44.png,392,158,character,335,52,365,102
148.png,284,102,character,29,30,55,65
148.png,284,102,character,60,22,82,68
148.png,284,102,character,87,27,107,72
148.png,284,102,character,112,27,139,75
148.png,284,102,character,139,36,165,77
148.png,284,102,character,169,36,193,77
148.png,284,102,character,205,30,221,69
148.png,284,102,character,223,30,243,66
148.png,284,102,character,244,29,264,69
100.png,374,148,character,41,43,75,96
100.png,374,148,character,74,36,105,99
100.png,374,148,character,108,40,139,101
100.png,374,148,character,141,45,174,109
100.png,374,148,character,175,60,211,114
100.png,374,148,character,212,63,244,116
100.png,374,148,character,258,51,284,104
100.png,374,148,character,283,51,309,105
100.png,374,148,character,309,51,341,106
284.png,286,114,character,44,42,67,79
284.png,286,114,character,68,36,92,80
284.png,286,114,character,96,35,116,84
284.png,286,114,character,119,36,141,86
284.png,286,114,character,140,51,164,85
284.png,286,114,character,166,52,190,86
284.png,286,114,character,199,41,216,77
284.png,286,114,character,217,42,238,79
284.png,286,114,character,239,42,257,81
393.png,602,232,character,42,44,99,123
393.png,602,232,character,94,36,149,136
393.png,602,232,character,147,46,203,151
393.png,602,232,character,204,55,263,165
393.png,602,232,character,265,96,327,175
393.png,602,232,character,327,99,387,190
393.png,602,232,character,404,93,452,176
393.png,602,232,character,448,93,501,179
393.png,602,232,character,497,96,554,189
27.png,340,106,character,45,54,70,93
27.png,340,106,character,76,41,110,89
27.png,340,106,character,110,38,139,86
27.png,340,106,character,139,36,171,84
27.png,340,106,character,173,43,199,81
27.png,340,106,character,205,40,235,79
27.png,340,106,character,243,23,267,62
27.png,340,106,character,268,23,288,61
27.png,340,106,character,288,21,312,55
118.png,622,176,character,41,55,105,132
118.png,622,176,character,109,34,168,129
118.png,622,176,character,174,38,236,137
118.png,622,176,character,238,42,300,140
118.png,622,176,character,299,58,365,139
118.png,622,176,character,362,61,426,142
118.png,622,176,character,446,36,488,116
118.png,622,176,character,489,37,542,120
118.png,622,176,character,542,41,590,114
369.png,460,132,character,32,52,76,103
369.png,460,132,character,75,42,122,100
369.png,460,132,character,122,41,165,102
369.png,460,132,character,164,45,210,104
369.png,460,132,character,210,53,255,104
369.png,460,132,character,255,54,301,107
369.png,460,132,character,312,40,346,88
369.png,460,132,character,346,42,379,90
369.png,460,132,character,379,37,418,91
372.png,332,124,character,16,57,50,103
372.png,332,124,character,50,44,88,96
372.png,332,124,character,86,39,125,97
372.png,332,124,character,126,37,161,94
372.png,332,124,character,162,44,197,89
372.png,332,124,character,197,40,233,86
372.png,332,124,character,243,20,267,65
372.png,332,124,character,266,18,294,65
372.png,332,124,character,293,14,322,62
190.png,390,122,character,18,34,63,89
190.png,390,122,character,73,35,105,91
190.png,390,122,character,112,36,148,93
190.png,390,122,character,153,33,192,97
190.png,390,122,character,201,57,237,102
190.png,390,122,character,242,56,282,104
190.png,390,122,character,296,48,325,91
190.png,390,122,character,332,48,359,93
53.png,392,138,character,40,50,74,101
53.png,392,138,character,77,42,111,101
53.png,392,138,character,112,42,146,106
53.png,392,138,character,152,48,188,107
53.png,392,138,character,191,57,226,107
53.png,392,138,character,227,57,266,109
53.png,392,138,character,279,43,308,92
53.png,392,138,character,306,42,334,90
53.png,392,138,character,340,41,371,87
245.png,518,164,character,68,66,114,119
245.png,518,164,character,118,53,161,117
245.png,518,164,character,169,53,211,116
245.png,518,164,character,216,50,260,118
245.png,518,164,character,260,64,306,120
245.png,518,164,character,305,64,349,117
245.png,518,164,character,368,45,399,99
245.png,518,164,character,401,44,436,99
245.png,518,164,character,436,44,468,99
355.png,478,146,character,57,50,97,105
355.png,478,146,character,108,44,155,110
355.png,478,146,character,156,45,204,114
355.png,478,146,character,204,43,251,111
355.png,478,146,character,263,59,304,115
355.png,478,146,character,310,59,358,116
355.png,478,146,character,375,44,414,94
355.png,478,146,character,416,43,453,91
80.png,242,100,character,29,33,50,63
80.png,242,100,character,54,24,73,67
80.png,242,100,character,75,25,94,67
80.png,242,100,character,96,27,116,71
80.png,242,100,character,120,38,137,73
80.png,242,100,character,140,39,161,77
80.png,242,100,character,171,32,185,67
80.png,242,100,character,185,35,202,69
80.png,242,100,character,203,36,219,70
85.png,330,118,character,40,30,67,72
85.png,330,118,character,73,24,103,77
85.png,330,118,character,104,25,133,82
85.png,330,118,character,134,24,163,81
85.png,330,118,character,170,39,198,85
85.png,330,118,character,202,36,231,86
85.png,330,118,character,247,32,271,72
85.png,330,118,character,272,32,297,75
301.png,262,104,character,33,37,57,71
301.png,262,104,character,58,30,82,72
301.png,262,104,character,81,31,106,71
301.png,262,104,character,107,30,130,74
301.png,262,104,character,130,44,153,75
301.png,262,104,character,153,45,178,76
301.png,262,104,character,187,34,204,66
301.png,262,104,character,205,35,222,68
301.png,262,104,character,223,36,243,67
40.png,410,156,character,55,71,82,112
40.png,410,156,character,85,57,116,115
40.png,410,156,character,117,56,150,115
40.png,410,156,character,152,58,180,117
40.png,410,156,character,181,71,212,119
40.png,410,156,character,216,75,243,121
40.png,410,156,character,260,65,281,108
40.png,410,156,character,283,64,307,109
40.png,410,156,character,308,63,334,109
280.png,344,116,character,31,46,60,87
280.png,344,116,character,62,40,91,86
280.png,344,116,character,94,37,124,89
280.png,344,116,character,124,41,153,90
280.png,344,116,character,155,53,182,95
280.png,344,116,character,184,56,214,97
280.png,344,116,character,226,44,247,84
280.png,344,116,character,248,43,272,84
280.png,344,116,character,273,43,296,84
255.png,246,84,character,27,33,49,61
255.png,246,84,character,53,24,76,60
255.png,246,84,character,78,24,100,61
255.png,246,84,character,101,24,124,61
255.png,246,84,character,127,31,152,62
255.png,246,84,character,153,30,174,62
255.png,246,84,character,184,20,202,51
255.png,246,84,character,204,19,222,51
13.png,360,120,character,51,56,88,100
13.png,360,120,character,93,40,126,98
13.png,360,120,character,126,38,158,94
13.png,360,120,character,159,33,191,91
13.png,360,120,character,199,42,227,87
13.png,360,120,character,232,42,265,87
13.png,360,120,character,277,24,301,67
13.png,360,120,character,303,21,327,66
295.png,376,160,character,49,40,80,90
295.png,376,160,character,85,36,119,99
295.png,376,160,character,121,36,153,103
295.png,376,160,character,152,38,187,108
295.png,376,160,character,192,64,224,114
295.png,376,160,character,230,66,264,119
295.png,376,160,character,277,56,306,106
295.png,376,160,character,307,59,336,107
78.png,280,110,character,39,32,64,72
78.png,280,110,character,70,25,96,74
78.png,280,110,character,98,23,121,76
78.png,280,110,character,125,25,150,75
78.png,280,110,character,156,39,178,76
78.png,280,110,character,181,40,205,79
78.png,280,110,character,218,28,239,67
78.png,280,110,character,239,28,263,69
336.png,436,146,character,48,41,84,98
336.png,436,146,character,92,31,136,95
336.png,436,146,character,138,31,177,98
336.png,436,146,character,177,34,220,99
336.png,436,146,character,230,44,266,104
336.png,436,146,character,272,47,313,105
336.png,436,146,character,330,29,363,85
336.png,436,146,character,365,28,399,85
251.png,440,180,character,61,57,95,110
251.png,440,180,character,106,52,143,113
251.png,440,180,character,143,59,178,115
251.png,440,180,character,181,61,221,125
251.png,440,180,character,228,78,265,129
251.png,440,180,character,265,78,304,133
251.png,440,180,character,322,64,353,114
251.png,440,180,character,353,64,384,114
127.png,442,172,character,50,50,84,115
127.png,442,172,character,97,41,132,114
127.png,442,172,character,136,47,177,122
127.png,442,172,character,179,45,219,123
127.png,442,172,character,223,69,266,132
127.png,442,172,character,271,70,310,132
127.png,442,172,character,322,61,354,113
127.png,442,172,character,352,60,388,114
127.png,442,172,character,385,61,425,120
310.png,386,124,character,51,45,89,92
310.png,386,124,character,95,36,129,90
310.png,386,124,character,127,36,166,91
310.png,386,124,character,165,36,205,90
310.png,386,124,character,207,43,243,87
310.png,386,124,character,246,41,279,86
310.png,386,124,character,296,27,323,70
310.png,386,124,character,322,27,350,68
392.png,520,150,character,44,41,90,104
392.png,520,150,character,98,34,153,117
392.png,520,150,character,154,46,205,124
392.png,520,150,character,204,47,260,129
392.png,520,150,character,265,66,316,133
392.png,520,150,character,318,73,372,135
392.png,520,150,character,391,59,435,117
392.png,520,150,character,434,59,479,117
113.png,266,114,character,32,39,54,70
113.png,266,114,character,57,34,81,71
113.png,266,114,character,83,34,105,71
113.png,266,114,character,107,35,130,74
113.png,266,114,character,133,43,156,75
113.png,266,114,character,158,43,181,74
113.png,266,114,character,190,33,207,64
113.png,266,114,character,208,34,226,64
113.png,266,114,character,226,35,246,65
94.png,302,122,character,32,43,58,78
94.png,302,122,character,60,33,86,81
94.png,302,122,character,87,31,114,83
94.png,302,122,character,115,37,141,84
94.png,302,122,character,145,46,169,87
94.png,302,122,character,173,49,198,90
94.png,302,122,character,211,37,230,79
94.png,302,122,character,232,40,252,78
94.png,302,122,character,254,38,277,80
261.png,372,154,character,56,49,90,100
261.png,372,154,character,93,42,127,104
261.png,372,154,character,129,42,161,108
261.png,372,154,character,163,45,197,112
261.png,372,154,character,200,64,234,120
261.png,372,154,character,237,67,271,121
261.png,372,154,character,285,54,313,107
261.png,372,154,character,315,59,342,109
297.png,526,126,character,64,51,112,111
297.png,526,126,character,124,42,174,111
297.png,526,126,character,177,42,228,111
297.png,526,126,character,231,41,279,108
297.png,526,126,character,288,59,338,107
297.png,526,126,character,340,50,385,103
297.png,526,126,character,407,29,444,75
297.png,526,126,character,446,25,482,74
84.png,316,116,character,31,25,59,75
84.png,316,116,character,64,21,93,78
84.png,316,116,character,94,21,122,81
84.png,316,116,character,121,21,153,82
84.png,316,116,character,156,39,187,87
84.png,316,116,character,189,38,217,88
84.png,316,116,character,234,29,259,72
84.png,316,116,character,259,27,284,72
134.png,322,116,character,45,44,75,80
134.png,322,116,character,77,33,103,77
134.png,322,116,character,105,35,131,79
134.png,322,116,character,134,36,160,80
134.png,322,116,character,165,47,189,81
134.png,322,116,character,193,42,219,80
134.png,322,116,character,231,36,250,71
134.png,322,116,character,251,35,273,71
134.png,322,116,character,275,36,295,68
82.png,246,100,character,40,36,63,69
82.png,246,100,character,70,30,88,71
82.png,246,100,character,89,31,109,72
82.png,246,100,character,109,32,132,72
82.png,246,100,character,135,40,153,73
82.png,246,100,character,155,40,175,73
82.png,246,100,character,183,33,201,63
82.png,246,100,character,203,33,222,65
73.png,244,94,character,23,30,44,62
73.png,244,94,character,48,25,69,64
73.png,244,94,character,70,23,92,64
73.png,244,94,character,93,23,111,63
73.png,244,94,character,114,33,131,65
73.png,244,94,character,136,36,155,68
73.png,244,94,character,168,25,181,57
73.png,244,94,character,184,24,202,60
73.png,244,94,character,202,26,219,58
192.png,430,148,character,49,39,90,86
192.png,430,148,character,99,25,140,91
192.png,430,148,character,140,27,179,93
192.png,430,148,character,181,30,224,90
192.png,430,148,character,227,47,267,96
192.png,430,148,character,274,52,309,101
192.png,430,148,character,325,37,357,87
192.png,430,148,character,361,36,389,83
291.png,330,136,character,51,45,79,86
291.png,330,136,character,84,39,113,89
291.png,330,136,character,117,41,142,95
291.png,330,136,character,147,44,174,98
291.png,330,136,character,176,61,204,103
291.png,330,136,character,206,63,234,105
291.png,330,136,character,248,54,275,95
291.png,330,136,character,279,53,301,98
42.png,316,134,character,21,42,50,88
42.png,316,134,character,52,33,83,89
42.png,316,134,character,82,30,109,91
42.png,316,134,character,108,30,139,92
42.png,316,134,character,142,46,168,94
42.png,316,134,character,168,47,197,94
42.png,316,134,character,215,33,235,81
42.png,316,134,character,235,33,258,80
42.png,316,134,character,257,33,282,81
234.png,420,150,character,37,55,74,102
234.png,420,150,character,80,48,118,107
234.png,420,150,character,119,51,161,115
234.png,420,150,character,163,56,202,117
234.png,420,150,character,207,74,243,122
234.png,420,150,character,247,77,290,125
234.png,420,150,character,306,61,331,111
234.png,420,150,character,335,60,365,111
234.png,420,150,character,368,62,399,111
30.png,368,112,character,37,40,73,88
30.png,368,112,character,80,24,111,81
30.png,368,112,character,116,21,152,80
30.png,368,112,character,157,17,190,74
30.png,368,112,character,196,26,229,73
30.png,368,112,character,235,23,267,67
30.png,368,112,character,284,1,306,45
30.png,368,112,character,308,1,332,43
30.png,368,112,character,337,1,360,40
12.png,544,190,character,70,84,116,152
12.png,544,190,character,117,62,163,146
12.png,544,190,character,163,58,213,141
12.png,544,190,character,215,53,263,133
12.png,544,190,character,263,65,313,128
12.png,544,190,character,310,55,359,124
12.png,544,190,character,369,32,401,89
12.png,544,190,character,399,27,433,88
12.png,544,190,character,432,24,469,85
90.png,434,122,character,62,53,98,111
90.png,434,122,character,107,41,145,101
90.png,434,122,character,147,36,181,100
90.png,434,122,character,187,33,222,94
90.png,434,122,character,234,44,269,94
90.png,434,122,character,273,41,305,88
90.png,434,122,character,324,22,352,69
90.png,434,122,character,353,20,382,63
294.png,530,202,character,62,55,103,118
294.png,530,202,character,109,41,158,122
294.png,530,202,character,163,48,203,130
294.png,530,202,character,209,50,252,130
294.png,530,202,character,259,74,301,141
294.png,530,202,character,308,75,353,149
294.png,530,202,character,377,65,409,129
294.png,530,202,character,409,65,449,132
294.png,530,202,character,447,66,488,135
205.png,448,132,character,55,54,97,112
205.png,448,132,character,105,42,141,109
205.png,448,132,character,143,40,183,111
205.png,448,132,character,192,42,227,106
205.png,448,132,character,232,53,266,106
205.png,448,132,character,269,52,309,103
205.png,448,132,character,322,35,350,83
205.png,448,132,character,351,33,382,82
205.png,448,132,character,382,31,415,83
195.png,510,134,character,67,51,113,103
195.png,510,134,character,114,42,156,111
195.png,510,134,character,157,42,206,116
195.png,510,134,character,207,44,250,112
195.png,510,134,character,255,59,300,114
195.png,510,134,character,302,59,352,109
195.png,510,134,character,369,34,400,101
195.png,510,134,character,401,29,441,101
195.png,510,134,character,439,23,478,99
348.png,412,152,character,38,56,74,108
348.png,412,152,character,74,45,110,111
348.png,412,152,character,110,47,149,111
348.png,412,152,character,150,51,188,113
348.png,412,152,character,191,70,227,119
348.png,412,152,character,228,71,268,121
348.png,412,152,character,279,59,310,107
348.png,412,152,character,310,61,341,109
348.png,412,152,character,342,61,369,110
33.png,312,154,character,50,62,78,102
33.png,312,154,character,85,52,108,108
33.png,312,154,character,111,56,133,112
33.png,312,154,character,137,59,162,113
33.png,312,154,character,168,75,194,117
33.png,312,154,character,199,77,223,120
33.png,312,154,character,238,69,257,109
33.png,312,154,character,261,73,280,111
193.png,426,122,character,51,41,88,88
193.png,426,122,character,92,34,128,95
193.png,426,122,character,131,34,164,93
193.png,426,122,character,168,36,204,95
193.png,426,122,character,210,49,246,96
193.png,426,122,character,253,50,286,99
193.png,426,122,character,303,39,327,86
193.png,426,122,character,328,38,359,85
193.png,426,122,character,362,37,391,87
209.png,376,108,character,51,39,79,86
209.png,376,108,character,82,28,116,86
209.png,376,108,character,117,29,149,84
209.png,376,108,character,150,30,181,82
209.png,376,108,character,183,39,214,83
209.png,376,108,character,216,41,247,84
209.png,376,108,character,259,26,281,67
209.png,376,108,character,284,24,308,66
209.png,376,108,character,309,22,334,68
256.png,328,114,character,35,46,69,86
256.png,328,114,character,74,37,102,90
256.png,328,114,character,103,35,134,90
256.png,328,114,character,133,36,162,92
256.png,328,114,character,169,50,196,90
256.png,328,114,character,197,50,232,92
256.png,328,114,character,240,36,264,75
256.png,328,114,character,268,37,291,77
225.png,364,138,character,44,46,72,83
225.png,364,138,character,76,40,101,86
225.png,364,138,character,103,42,129,93
225.png,364,138,character,132,44,159,94
225.png,364,138,character,163,59,191,100
225.png,364,138,character,192,59,220,101
225.png,364,138,character,235,47,256,87
225.png,364,138,character,256,50,281,88
225.png,364,138,character,282,51,304,92
199.png,464,166,character,55,56,94,118
199.png,464,166,character,99,44,135,117
199.png,464,166,character,138,41,178,116
199.png,464,166,character,180,48,219,118
199.png,464,166,character,220,68,267,125
199.png,464,166,character,267,69,307,125
199.png,464,166,character,322,50,353,108
199.png,464,166,character,353,48,385,105
199.png,464,166,character,387,48,417,103
81.png,296,128,character,45,47,69,86
81.png,296,128,character,74,40,100,88
81.png,296,128,character,103,43,125,91
81.png,296,128,character,128,44,152,91
81.png,296,128,character,160,56,182,97
81.png,296,128,character,188,59,213,101
81.png,296,128,character,224,52,245,89
81.png,296,128,character,248,53,268,89
288.png,306,130,character,36,45,63,80
288.png,306,130,character,67,36,93,80
288.png,306,130,character,98,36,120,81
288.png,306,130,character,122,36,148,81
288.png,306,130,character,154,48,179,82
288.png,306,130,character,182,48,208,83
288.png,306,130,character,218,36,241,71
288.png,306,130,character,241,37,263,71
28.png,338,102,character,44,45,68,82
28.png,338,102,character,75,35,102,80
28.png,338,102,character,109,33,135,77
28.png,338,102,character,140,34,166,77
28.png,338,102,character,174,41,197,76
28.png,338,102,character,205,39,229,77
28.png,338,102,character,243,26,264,62
28.png,338,102,character,268,27,287,62
28.png,338,102,character,292,28,312,64
254.png,356,146,character,45,47,71,89
254.png,356,146,character,73,39,100,89
254.png,356,146,character,103,39,127,89
254.png,356,146,character,131,39,162,92
254.png,356,146,character,163,49,188,92
254.png,356,146,character,192,51,219,92
254.png,356,146,character,233,40,251,82
254.png,356,146,character,253,40,277,80
254.png,356,146,character,277,39,299,79
352.png,462,138,character,77,66,119,116
352.png,462,138,character,122,49,164,114
352.png,462,138,character,165,47,206,111
352.png,462,138,character,205,47,247,106
352.png,462,138,character,256,51,293,104
352.png,462,138,character,293,50,332,99
352.png,462,138,character,346,30,378,78
352.png,462,138,character,379,29,410,73
184.png,378,152,character,47,44,76,86
184.png,378,152,character,80,36,105,92
184.png,378,152,character,109,39,138,94
184.png,378,152,character,140,42,170,97
184.png,378,152,character,175,60,203,104
184.png,378,152,character,207,63,239,104
184.png,378,152,character,247,52,272,97
184.png,378,152,character,272,53,296,97
184.png,378,152,character,295,54,322,99
300.png,342,140,character,46,41,74,81
300.png,342,140,character,75,37,101,86
300.png,342,140,character,103,40,130,90
300.png,342,140,character,136,45,161,95
300.png,342,140,character,164,58,187,102
300.png,342,140,character,189,62,217,106
300.png,342,140,character,229,56,248,95
300.png,342,140,character,249,61,270,100
300.png,342,140,character,273,64,294,103
72.png,336,96,character,41,34,75,77
72.png,336,96,character,76,26,109,81
72.png,336,96,character,110,26,140,82
72.png,336,96,character,142,27,167,84
72.png,336,96,character,173,39,201,84
72.png,336,96,character,204,42,234,86
72.png,336,96,character,251,31,270,74
72.png,336,96,character,273,31,296,72
72.png,336,96,character,299,29,324,75
1.png,568,164,character,101,94,149,148
1.png,568,164,character,155,75,201,141
1.png,568,164,character,205,70,249,139
1.png,568,164,character,255,66,298,133
1.png,568,164,character,308,74,352,130
1.png,568,164,character,358,67,400,119
1.png,568,164,character,415,41,455,93
1.png,568,164,character,455,35,491,86
272.png,336,128,character,43,40,71,79
272.png,336,128,character,75,28,103,80
272.png,336,128,character,103,29,133,80
272.png,336,128,character,133,30,161,82
272.png,336,128,character,162,37,191,79
272.png,336,128,character,194,39,223,81
272.png,336,128,character,234,27,258,67
272.png,336,128,character,259,25,281,68
272.png,336,128,character,282,25,307,68
171.png,346,102,character,39,23,72,66
171.png,346,102,character,83,17,112,68
171.png,346,102,character,110,17,142,69
171.png,346,102,character,146,21,179,71
171.png,346,102,character,186,31,218,75
171.png,346,102,character,218,31,254,76
171.png,346,102,character,264,22,290,62
171.png,346,102,character,294,24,322,60
214.png,498,146,character,54,53,104,113
214.png,498,146,character,104,33,149,111
214.png,498,146,character,151,33,196,112
214.png,498,146,character,203,43,245,114
214.png,498,146,character,249,51,288,120
214.png,498,146,character,298,57,341,118
214.png,498,146,character,358,40,391,94
214.png,498,146,character,391,39,428,102
214.png,498,146,character,428,41,466,100
86.png,310,124,character,34,38,65,84
86.png,310,124,character,66,33,97,82
86.png,310,124,character,98,32,125,84
86.png,310,124,character,127,34,153,87
86.png,310,124,character,157,47,187,90
86.png,310,124,character,187,46,215,91
86.png,310,124,character,224,37,246,81
86.png,310,124,character,245,39,269,83
86.png,310,124,character,269,39,292,86
158.png,318,140,character,37,47,66,93
158.png,318,140,character,68,41,93,97
158.png,318,140,character,96,42,124,97
158.png,318,140,character,129,44,152,104
158.png,318,140,character,154,59,181,105
158.png,318,140,character,180,61,208,108
158.png,318,140,character,221,49,243,96
158.png,318,140,character,245,50,266,98
158.png,318,140,character,267,51,288,100
238.png,398,124,character,31,62,69,113
238.png,398,124,character,80,54,121,113
238.png,398,124,character,124,54,164,116
238.png,398,124,character,167,54,205,114
238.png,398,124,character,217,68,254,117
238.png,398,124,character,257,68,294,111
238.png,398,124,character,316,47,342,93
238.png,398,124,character,347,43,375,92
309.png,496,134,character,72,67,122,128
309.png,496,134,character,134,54,181,123
309.png,496,134,character,183,49,232,124
309.png,496,134,character,231,49,280,118
309.png,496,134,character,288,61,332,118
309.png,496,134,character,338,62,380,116
309.png,496,134,character,402,43,436,94
309.png,496,134,character,436,40,472,92
130.png,366,156,character,42,44,73,84
130.png,366,156,character,80,34,110,87
130.png,366,156,character,111,37,139,90
130.png,366,156,character,141,39,169,91
130.png,366,156,character,172,53,207,97
130.png,366,156,character,207,56,242,100
130.png,366,156,character,254,42,281,86
130.png,366,156,character,280,44,305,87
186.png,364,124,character,37,52,70,98
186.png,364,124,character,71,45,100,95
186.png,364,124,character,101,41,136,100
186.png,364,124,character,134,42,169,98
186.png,364,124,character,171,56,199,101
186.png,364,124,character,199,56,237,106
186.png,364,124,character,248,48,271,91
186.png,364,124,character,272,47,297,93
186.png,364,124,character,297,42,324,97
36.png,516,188,character,78,69,121,132
36.png,516,188,character,132,56,169,128
36.png,516,188,character,175,57,218,132
36.png,516,188,character,222,57,263,137
36.png,516,188,character,274,75,317,132
36.png,516,188,character,324,72,362,139
36.png,516,188,character,390,54,422,116
36.png,516,188,character,428,56,462,117
296.png,492,162,character,63,54,100,115
296.png,492,162,character,106,39,149,113
296.png,492,162,character,147,40,194,115
296.png,492,162,character,194,40,241,120
296.png,492,162,character,245,58,285,118
296.png,492,162,character,287,60,338,122
296.png,492,162,character,353,40,386,100
296.png,492,162,character,384,37,421,102
296.png,492,162,character,422,39,459,99
188.png,418,130,character,63,49,95,94
188.png,418,130,character,100,42,130,99
188.png,418,130,character,134,43,165,102
188.png,418,130,character,168,44,202,104
188.png,418,130,character,205,58,238,104
188.png,418,130,character,241,63,277,105
188.png,418,130,character,287,50,316,99
188.png,418,130,character,316,51,342,96
188.png,418,130,character,344,47,378,101
125.png,444,160,character,35,42,73,101
125.png,444,160,character,79,36,116,105
125.png,444,160,character,122,40,163,107
125.png,444,160,character,167,45,206,116
125.png,444,160,character,211,62,249,120
125.png,444,160,character,255,67,290,124
125.png,444,160,character,312,54,341,114
125.png,444,160,character,339,56,373,114
125.png,444,160,character,373,56,408,116
260.png,322,94,character,36,41,67,83
260.png,322,94,character,72,32,101,81
260.png,322,94,character,105,27,132,81
260.png,322,94,character,133,29,164,79
260.png,322,94,character,168,39,200,78
260.png,322,94,character,201,38,232,81
260.png,322,94,character,244,27,266,63
260.png,322,94,character,267,27,293,62
91.png,376,172,character,63,54,91,103
91.png,376,172,character,91,50,123,103
91.png,376,172,character,126,49,158,108
91.png,376,172,character,159,49,191,111
91.png,376,172,character,193,68,223,116
91.png,376,172,character,226,73,256,122
91.png,376,172,character,269,58,293,106
91.png,376,172,character,293,60,317,108
91.png,376,172,character,318,62,343,111
269.png,422,166,character,63,61,96,112
269.png,422,166,character,98,50,135,115
269.png,422,166,character,135,51,173,115
269.png,422,166,character,173,49,212,118
269.png,422,166,character,214,67,248,121
269.png,422,166,character,251,69,284,122
269.png,422,166,character,302,53,327,107
269.png,422,166,character,329,56,356,108
269.png,422,166,character,359,56,385,106
281.png,338,122,character,56,43,87,83
281.png,338,122,character,89,33,119,84
281.png,338,122,character,119,33,145,84
281.png,338,122,character,148,34,176,85
281.png,338,122,character,180,46,205,87
281.png,338,122,character,208,48,237,86
281.png,338,122,character,249,39,271,73
281.png,338,122,character,273,38,295,75
346.png,406,118,character,36,36,79,82
346.png,406,118,character,78,24,116,82
346.png,406,118,character,117,22,157,80
346.png,406,118,character,157,23,196,78
346.png,406,118,character,200,32,231,79
346.png,406,118,character,233,30,273,79
346.png,406,118,character,285,18,310,63
346.png,406,118,character,310,17,337,60
346.png,406,118,character,338,18,367,59
394.png,516,130,character,52,53,100,115
394.png,516,130,character,100,37,149,112
394.png,516,130,character,153,36,203,107
394.png,516,130,character,205,36,253,110
394.png,516,130,character,254,49,300,105
394.png,516,130,character,303,46,350,105
394.png,516,130,character,368,25,400,80
394.png,516,130,character,402,24,438,81
394.png,516,130,character,437,21,477,74
337.png,354,130,character,36,42,64,88
337.png,354,130,character,64,33,95,90
337.png,354,130,character,94,34,127,95
337.png,354,130,character,128,35,159,98
337.png,354,130,character,159,52,189,101
337.png,354,130,character,189,51,221,103
337.png,354,130,character,234,39,256,87
337.png,354,130,character,256,38,283,86
337.png,354,130,character,283,40,310,87
120.png,330,118,character,27,40,50,77
120.png,330,118,character,55,32,82,79
120.png,330,118,character,82,36,112,80
